,theta,phi,xoff,yoff,zpush,xshear,yshear,Bx00,Bz00,Bx01,Bz01,Bx10,Bz10,Bx11,Bz11,Temp0,Temp1,Fx,Fy,Fz,Tx,Ty,Tz,X,Y,Z,U,V,W
337,0.001,3.141592653589793,0.0,0.0,0.175,-0.6,0.6,8.48895249847709,12.476846679370272,-6.706545973640498,18.5228412605309,-5.797015205158792,13.65103580569651,8.29039563408198,12.11407628572,747.0,747.0,0.2665,-0.2231,-1.1983,9.0335,8.6173,-0.0687,-0.670177652027,0.599967529027,0.175034314355,1.14476932388e-05,0.0572994189071,-1.72683127971e-05
338,0.0355,4.188790204786391,0.0,0.0,0.7250000000000001,-0.6,0.0,16.31688000731867,22.896687963361618,-15.152305607111835,31.582048542536143,-7.171251367822092,10.137166123949845,9.636883628789725,9.037005964480826,747.0,747.0,0.6159999999999999,0.0928999999999999,-4.510199999999999,-6.5527,20.354000000000003,-0.4606,-1.89920063158,-2.21797664433,0.768194904575,-1.7614033313,1.01684780686,-2.33228407929e-06
339,0.0355,4.188790204786391,0.0,0.0,0.3625,-0.6,0.0,9.893630601452552,8.815116144678823,-4.75586464797415,20.659096252134535,-5.96227145256767,22.374826129438848,12.614693617085699,12.64490328363363,747.0,747.0,-0.1123,-0.3637999999999999,-1.921,17.510199999999998,-9.866,0.1975,-5.78256997532e-06,-2.05548819071e-05,0.36250368173,-1.76139997441,1.01684101621,2.15733964459e-05
340,0.0355,2.0943951023931957,0.0,0.0,0.7250000000000001,0.6,-0.6,8.48895249847709,17.712860413062085,-12.938368615813523,12.170179952166155,-16.34297309901481,16.65609019936847,12.429119951148413,32.971693203740934,747.0,748.0,-0.1924999999999999,0.1624,-4.8965,-13.5769,-15.3687,-0.2438,-0.699162855652,1.5297333297,0.768182059383,1.76139811516,1.01683162302,2.87093792756e-05
341,0.0355,4.188790204786391,0.0,0.0,0.175,0.6,0.0,7.240890823768954,11.152536526885436,-6.568867579677009,14.50067813714649,-7.51905229599057,15.568349898403596,9.143794661139369,16.368255065577312,746.0,748.0,-0.2893,-0.0156,-1.2687,0.0775999999999999,-15.436399999999995,-0.0652,-0.689389999109,-2.20109721304,0.218886562894,-1.76139718879,1.0168373558,4.99730079223e-06
342,0.001,3.141592653589793,0.0,0.0,-0.1,0.6,0.0,6.740715354835804,11.541844226925306,-6.253400975421546,14.64737260909643,-6.1231788513605245,13.016103907757138,7.340948971147032,13.654769279664439,747.0,747.0,0.0394999999999999,-0.0058,-0.1407999999999999,0.0131999999999999,-0.1997,-0.0976999999999999,0.530131090623,-5.69359328649e-05,-0.0999624688225,3.09551519649e-07,0.057299322025,1.84869139746e-05
343,0.0355,4.188790204786391,0.0,0.0,0.45,-0.6,0.0,11.637518896477815,18.32604806792134,-10.784850957611072,24.003737905655374,-6.549366015730788,11.263517915499827,8.467337966719857,11.065369289841852,747.0,748.0,0.6187,0.063,-2.8337,-3.8005999999999993,22.0865,-0.3434,-1.89430596139,-2.20954305034,0.493539740359,-1.76140698334,1.01683653142,1.47891313363e-06
344,0.0355,4.188790204786391,0.0,0.0,0.225,-0.6,0.0,8.814241651022472,10.074660822026672,-5.5423472356434385,18.162509112291453,-6.319480947034849,18.55423945178251,10.743958726838759,13.530228232072735,746.0,748.0,-0.1192,-0.2756999999999999,-1.3268,13.2667,-9.136500000000002,0.0472999999999999,5.83895860841e-07,-1.34244394155e-05,0.225001262841,-1.76140166898,1.01682532492,2.3467990229e-05
345,0.0355,3.141592653589793,0.0,0.0,-0.1,-0.6,-0.6,6.940762391172867,11.189587489027435,-5.998776643088991,15.044413940869227,-5.897038723327323,13.216150944094199,7.591257636829882,13.279306281140164,747.0,747.0,0.0473999999999999,-0.0053,-0.1407,-0.0010999999999999,-0.2081,-0.0870999999999999,-3.12502756087,-0.64408025913,-0.0557687318281,8.30037808325e-06,2.03400406732,2.1209260465e-05
346,0.0355,4.188790204786391,0.0,0.0,0.45,0.0,0.6,11.354843736436314,10.31112006859077,-5.588788311367082,25.203493234273175,-5.3621303435564815,19.73942386812885,11.799032620291586,10.797797957560185,747.0,748.0,0.1492,-0.5039,-3.1635,20.6063,0.6334000000000001,0.3487,-1.29432068935,-1.609550873,0.493536729821,-1.76139907213,1.01684102942,-5.85567399747e-07
347,0.0355,0.0,0.0,0.0,1.0,-0.6,-0.6,16.969207299722136,33.44699470583366,-23.913108906011583,26.54998122898092,-9.767513991587881,4.875059298561895,8.147978634641738,11.065369289841852,747.0,748.0,0.3064,0.3749,-6.445200000000002,-23.191799999999997,7.911800000000001,-0.5176000000000001,1.87581647187,-0.64419291164,1.04286220403,-5.73716473626e-06,-2.03395222999,0.000105391506595
348,0.0355,0.0,0.0,0.0,0.5,-0.6,-0.6,12.568172500306758,19.778563505673056,-12.191758285414677,26.84344656116081,-6.240597763993148,8.889046571151216,7.694833636422786,8.596807966210987,747.0,748.0,0.5046999999999999,-0.0965999999999999,-2.609,2.3318000000000003,22.645000000000003,-0.3879,7.67610202401e-06,1.06104088542e-05,0.500000613274,-4.3472005256e-06,-2.03399394957,3.68431319357e-05
349,0.0355,3.141592653589793,0.0,0.0,0.45,-0.6,0.6,12.468148982138226,14.12940915345905,-8.113453301444103,28.401402221704068,-5.327339554628297,14.098967213146889,9.63256796214002,9.166475963971955,747.0,748.0,0.5424,-0.3999,-2.8974,16.0939,18.0681,0.0987,-3.14454687752,0.555921702609,0.49353833514,-3.25876821739e-06,2.03400122104,-6.9923020307e-06
350,0.0355,4.188790204786391,0.0,0.0,0.175,0.6,-0.6,7.1234140330458375,12.96391772436486,-7.397052637593188,14.530849609554414,-7.514810408487916,13.616245016768325,8.135031634692625,16.34774526907993,747.0,748.0,-0.1432,0.1987,-1.0704999999999998,-9.6327,-8.851499999999998,-0.2158999999999999,-0.689384933372,-2.80110581404,0.218887177998,-1.76139814893,1.01684371583,-1.77627957962e-05
351,0.001,5.235987755982988,0.0,0.0,-0.1,0.6,0.0,6.758110749299897,11.63317004786179,-6.300873308568294,14.9192596080278,-6.066643819352224,12.729079899099613,7.263266971452355,13.352672614185137,747.0,748.0,0.0407999999999999,-0.0055,-0.1413999999999999,0.012,-0.2157,-0.0891999999999999,0.635023875582,-0.0606417941729,-0.0999751288767,-0.0496639728606,-0.0286248103517,-0.000111359256767
352,0.0355,1.0471975511965976,0.0,0.0,0.7250000000000001,0.0,0.0,13.307476765030685,19.374120584382908,-13.814448945703498,24.72013856950629,-11.315704098892105,16.608252864592217,12.688059950130674,17.80212493003028,747.0,748.0,-0.0148,-0.0997999999999999,-5.199799999999999,-0.5557000000000001,-6.813,-0.0433999999999999,1.21098216644,2.12981751258,0.768196090179,1.76140228557,-1.01683708533,2.11141428422e-05
353,0.001,4.188790204786391,0.0,0.0,0.45,0.6,0.0,8.6245247578571,11.352868361881521,-7.898030927697459,15.506740875539407,-10.465177619902283,20.41688706552246,12.643758642043826,20.584971805540615,748.0,748.0,-0.4563999999999999,-0.0633999999999999,-3.0764,0.0929,-24.4125,0.1363,0.564782248866,-0.0610453491393,0.450034838701,-0.0496191279736,0.0286514573526,4.63426598047e-06
354,0.001,4.188790204786391,0.0,0.0,0.225,0.6,0.0,8.288905462140027,12.668196018475289,-7.28916097135058,17.517290931149795,-6.892925056396613,14.503410134437038,8.816906965345906,14.10791427788339,747.0,748.0,0.1417,-0.0822999999999999,-1.3921,2.7168000000000005,2.7065,-0.1202,1.2773906992e-05,3.27249156491e-05,0.224993753264,-0.049617249974,0.0286256871863,-2.37640237321e-05
355,0.001,1.0471975511965976,0.0,0.0,0.175,0.0,0.6,8.397626677540606,11.276564461347897,-6.067827309484261,18.21211326175219,-5.875294480247208,15.386226403489726,8.98090229803467,12.567221283938952,747.0,748.0,0.0915999999999999,-0.3536999999999999,-1.2974,14.863799999999998,0.7580000000000001,0.0789999999999999,0.0350067559075,0.660769005326,0.175028498685,0.0496302712711,-0.0286523632982,2.44568089438e-05
356,0.001,2.0943951023931957,0.0,0.0,0.7250000000000001,0.0,0.0,13.680880846974128,17.505783602855253,-12.613531076984296,25.23569860112846,-11.013457195830636,18.937402495557063,13.822633679365536,17.536305958107917,748.0,749.0,0.0065,-0.0689,-5.205499999999999,-1.2364000000000002,-6.510599999999999,-0.059,-0.0353861668912,0.0611968583118,0.725031661216,0.0496211502367,0.0286503234155,-6.11456795314e-06
357,0.0355,4.188790204786391,0.0,0.0,0.175,-0.6,0.0,8.080160728570918,13.364011797038986,-7.375474304344666,17.34897993181133,-6.262342007073263,12.633405229547105,7.811356635964802,13.007419282208792,747.0,748.0,0.3136,0.018,-1.0557,-0.7106999999999999,10.5845,-0.1035,-1.8893781912,-2.20109848959,0.218893773137,-1.76139990609,1.0168510634,-5.47082762583e-06
358,0.0355,1.0471975511965976,0.0,0.0,0.175,0.6,-0.6,6.88857620778059,13.103080880077599,-7.7250433029707155,14.448851943210032,-7.932299875626134,13.51187264998377,7.966720635354157,16.75773360080184,747.0,748.0,-0.1278999999999999,0.1841999999999999,-1.18,-9.8932,-7.652300000000001,-0.0199999999999999,1.80129168512,1.51285164301,0.218871376893,1.76138232293,-1.01684404676,-2.00232444371e-05
359,0.0355,5.235987755982988,0.0,0.0,0.175,0.6,-0.6,6.879878510548544,12.411613950129926,-6.987064305871279,14.431589276611215,-7.1016697899657215,13.2726859761025,7.8415663025127325,15.484611939139066,747.0,748.0,-0.1169,0.1676,-0.8634999999999999,-7.866000000000001,-7.010799999999999,-0.0935999999999999,1.80126950539,-2.80108003731,0.218877121501,-1.7614017251,-1.01684929568,-2.93577421881e-05
360,0.001,0.0,0.0,0.0,0.45,0.6,0.6,9.532676166322634,8.55853407633346,-5.221956646142216,18.906935592354586,-7.3452053124630154,24.540552740218352,13.598665613218282,14.785473941886968,747.0,749.0,-0.3722999999999999,-0.4743999999999999,-3.14,18.6121,-21.5793,0.4285,0.670447038521,0.599930318671,0.450031541957,2.82001720682e-06,-0.0572938393245,8.16715194309e-06
361,0.001,0.0,0.0,0.0,0.225,0.6,0.6,8.384580131692536,13.807594355873341,-7.867460302410958,17.582025930895362,-6.910320450860706,13.503174952751724,8.38102463372577,14.082020277985166,747.0,748.0,0.2444,0.0781999999999999,-1.4045999999999998,-4.1975,7.246899999999999,-0.324,2.58443095789e-06,-2.61624963054e-05,0.225008441503,8.63939404251e-06,-0.057285875928,2.32222044815e-05
362,0.0355,4.188790204786391,0.0,0.0,0.45,-0.6,-0.6,9.811002477748113,20.600495894101424,-11.747244620495133,19.420499923669396,-7.875764843617834,10.472027467383624,7.655992636575447,14.453167609859737,747.0,748.0,0.4465,0.3582999999999999,-2.7027,-17.580199999999998,15.2653,-0.5574,-1.89438509761,-2.80953347733,0.493536929251,-1.76140319054,1.01683860666,7.23432524411e-07
363,0.0355,2.0943951023931957,0.0,0.0,1.0,0.0,0.6,18.249877313043733,11.774956606842236,-9.845549762247241,33.220094000424574,-8.372142095921827,27.705524285204923,17.02675557567582,9.621002136090725,748.0,749.0,0.0936999999999999,-0.6212,-7.110000000000001,21.708700000000004,-5.7478,0.3764,-1.30414766916,2.73820009281,1.04285573523,1.76139913258,1.01684588194,1.24164656618e-05
364,0.0355,0.0,0.0,0.0,0.45,-0.6,-0.6,9.795058138212076,20.56918694772478,-11.983070434314078,19.924283597810867,-7.832565370405035,9.929952319591273,7.492117911183756,13.731950984186943,748.0,748.0,0.3926,0.3160999999999999,-2.7957,-16.520500000000002,13.972600000000003,-0.4479999999999999,1.85639294949,-0.644265122107,0.493516643815,2.11592213182e-06,-2.03405571359,0.00011575084416
365,0.0355,2.0943951023931957,0.0,0.0,1.0,-0.6,-0.6,16.887881223634412,33.46681125765841,-25.52501958098397,25.18387991816926,-10.643586053339288,4.473265111542432,7.71234731376034,12.76466890228195,748.0,749.0,0.5543,0.2462,-6.7689,-18.7097,16.4429,-0.6907000000000001,-1.9040739157,1.53823424604,1.04284845257,1.7613985183,1.01683632207,-1.43405550265e-05
366,0.001,3.141592653589793,0.0,0.0,0.7250000000000001,-0.6,0.0,16.000190481655174,22.958119385698314,-15.506740875539407,31.65689706448883,-7.506208479971493,9.934303744797054,9.42668207499374,9.249634908216487,748.0,749.0,0.5452,-0.0237,-4.5621,-2.3101000000000007,17.562500000000004,-0.3683999999999999,-0.670785561001,-8.0520826238e-07,0.725040215469,1.31056951922e-06,0.0573071083297,-5.69497981285e-06
367,0.001,4.188790204786391,0.0,0.0,0.175,0.6,0.0,7.319097196122928,11.683576677520845,-6.779611020494811,15.014463387427044,-7.449639952296345,15.299611023524504,8.925768139721512,15.912653892053108,748.0,749.0,-0.2856999999999999,-0.0278,-1.2204000000000002,0.0351,-15.1225,0.0309999999999999,0.564891108238,-0.0608038640575,0.175033259549,-0.0496243584071,0.0286427215704,3.33422131866e-07
368,0.001,0.0,0.0,0.0,-0.1,0.0,0.6,6.779854992380012,11.724495868798277,-6.313820308517406,14.906312608078688,-6.049248424888131,12.763870688027797,7.224425971605016,13.378566614083363,747.0,748.0,0.0404999999999999,-0.0049,-0.1455,0.0069,-0.2032999999999999,-0.0865,0.0698658337923,0.600004163933,-0.0999654199895,2.15657951444e-06,-0.0573016829029,-3.38072584477e-06
369,0.0355,5.235987755982988,0.0,0.0,0.175,0.6,0.6,7.797485568529417,10.619888320328409,-5.877937976897271,16.35637660237934,-6.45369134617828,16.073344484821376,9.36068096320865,13.939603278544922,747.0,748.0,-0.1931,-0.2618,-1.2491,11.3782,-11.0731,-0.019,1.80123553001,-1.60116012111,0.218877566838,-1.76140260107,-1.01683412058,1.3798087305e-05
370,0.0355,5.235987755982988,0.0,0.0,0.0875,0.6,0.6,7.823578660225556,11.807123992502715,-6.365608308313858,17.08140859952966,-5.883992177479254,13.646686957080487,8.104821968144694,12.601746617136588,747.0,748.0,0.1709,-0.1441,-0.7748999999999999,7.648100000000001,5.414699999999999,0.0152,-2.6899110948e-06,5.33584016903e-06,0.0875042254959,-1.76140270475,-1.0168408075,5.40154817192e-06
371,0.001,0.0,0.0,0.0,1.0,0.0,0.6,17.423106523945425,9.703678208890683,-7.189842260588446,33.220094000424574,-6.766466194988794,29.26333450887437,17.044028469995556,8.27371637915163,748.0,749.0,-0.0352,-0.5453,-6.8504000000000005,19.442,-10.4749,0.3809,0.0709526574488,0.599983998636,1.00003396274,-9.81798739423e-07,-0.0572975712266,5.90352136083e-06
372,0.0355,2.0943951023931957,0.0,0.0,0.7250000000000001,-0.6,0.0,16.11767896221125,23.89802723014692,-16.357430920786207,31.609396605109566,-7.950053850961111,9.943006595208615,9.42668207499374,9.927596010265969,748.0,749.0,0.5861999999999998,-0.0646,-4.724900000000001,-1.4858000000000002,18.9541,-0.4164,-1.89916504748,2.12976074416,0.768185796419,1.76140433134,1.01684190379,-9.51540106477e-06
373,0.0355,2.0943951023931957,0.0,0.0,0.3625,-0.6,0.0,7.806456819170352,15.66513074081007,-9.35327227413488,14.902189574348785,-9.52962120065946,13.955020634938306,9.081224188599101,20.127240106067717,748.0,749.0,-0.1089,0.1538999999999999,-1.4834,-9.8352,-8.172500000000001,-0.1421,-1.3610572167e-05,-1.92423934685e-05,0.362506039607,1.76139545487,1.01684604915,-7.33297130771e-07
374,0.001,0.0,0.0,0.0,1.0,-0.6,0.6,21.087006547212667,14.855765652534885,-11.205790189926137,33.220094000424574,-5.073761789940151,14.359703179075899,12.186026942570928,3.9295834577390307,748.0,749.0,0.3948,-0.4646,-6.4185,16.7113,9.491600000000002,0.1230999999999999,-0.529002516491,0.599967422566,1.00003620929,9.59890720217e-07,-0.0572902812005,5.78365582986e-06
375,0.001,0.0,0.0,0.0,0.45,0.0,0.0,10.386851966198233,15.138608290910621,-9.418045627833875,20.71883673651854,-8.332979269069801,15.830484898629733,10.493283299237191,15.359921273821683,748.0,749.0,0.0525,-0.0494999999999999,-3.1842,-0.4366,-2.8053,-0.0735,0.0702532657837,-1.07273824004e-05,0.450008305462,-6.55718911852e-05,-0.0572551940276,0.000107987286631
376,0.001,0.0,0.0,0.0,0.225,0.0,0.0,8.428710623596974,13.519878114360248,-7.682119748700809,17.950855421781483,-6.73600621854833,13.454606736273538,8.377353745070021,13.580813158889288,748.0,749.0,0.1818,-0.0180999999999999,-1.362,-0.0805999999999999,4.654000000000001,-0.1474,1.72134719002e-05,3.4502879296e-05,0.224993799458,1.1879835543e-05,-0.0573032481554,-4.46941917004e-06
377,0.001,3.141592653589793,0.0,0.0,1.0,-0.6,0.6,20.995626617891276,14.081211965905942,-10.514874417136857,33.220094000424574,-4.656024970185215,14.098617666729064,12.017616222953542,3.4113966281470707,748.0,749.0,0.4303,-0.4992,-6.3527,18.075100000000003,10.912700000000005,0.1401,-0.671114090496,0.599979458843,1.00003371924,3.35517647108e-06,0.0572990903479,-2.08119130416e-06
378,0.0355,0.0,0.0,0.0,-0.1,0.6,-0.6,6.905711801573773,11.631359575051478,-6.2182419551035215,15.234692790003628,-5.870072602597996,12.666998774027254,7.284843179346972,12.9935347520184,748.0,749.0,0.0377,-0.0062,-0.1432,-0.011,-0.237,-0.0774,3.03679783129,-0.644237574484,-0.0557510842151,-6.59346308253e-06,-2.0339453269,0.000103184498664
379,0.001,4.188790204786391,0.0,0.0,0.175,-0.6,0.0,8.176327961661702,13.576446642035394,-7.492117911183756,17.804035820063763,-6.20078091823732,12.397210411268858,7.703710866600473,12.613531076984296,748.0,749.0,0.3208,0.0002,-1.1482,-0.5662,11.0966,-0.2092,-0.635085315219,-0.0608233789966,0.175037008711,-0.0496132616818,0.0286395862443,-2.35398679277e-05
380,0.001,4.188790204786391,0.0,0.0,0.0875,-0.6,0.0,7.166797313920608,11.531276795318524,-6.321879321021913,15.437649298260478,-6.322620823999176,13.720043673826154,7.9973500700359175,13.766496772826407,748.0,749.0,-0.0813,-0.0576,-0.5859,1.9892,-5.5574,-0.0448999999999999,-5.40689147678e-06,2.25104272935e-06,0.0874974209753,-0.0496248604712,0.0286511202127,3.41440675478e-06
381,0.07,0.0,0.0,0.0,-0.1,-0.6,0.6,6.984250877333098,11.781030900806577,-6.266347975370659,15.290406939902372,-5.8926898747113,12.772568385259843,7.340948971147032,13.041944615406427,747.0,748.0,0.0565,-0.0147,-0.2285,0.5664,0.7233999999999999,-0.0815999999999999,4.11759837306,0.428578642348,0.0719139151869,-4.76527275829e-06,-4.01071359052,-1.5257359106e-05
382,0.0355,2.0943951023931957,0.0,0.0,1.0,0.0,-0.6,13.955020634938306,33.46681125765841,-21.811347302241586,19.0649571054042,-15.721699268485219,10.325932013317304,11.533975182001045,27.964815903646112,748.0,749.0,0.1282,0.1668,-7.2174,-16.115099999999998,-3.3177,-0.5103,-1.30407275914,1.53822272941,1.04283966488,1.76140796231,1.01683298324,1.61681866675e-05
383,0.001,3.141592653589793,0.0,0.0,1.0,-0.6,0.0,21.9006339498098,27.9483438019541,-21.45268005060862,33.239771929372026,-9.03890975741653,9.609284120721716,11.471674830687993,8.179239342558333,749.0,749.0,0.4143,-0.0243999999999999,-6.675400000000001,-4.1744,10.5311,-0.3761,-0.671035794018,-2.96780202602e-05,1.00003395439,-1.74767262776e-06,0.0572947027262,-6.42118108503e-08
384,0.001,5.235987755982988,0.0,0.0,0.45,-0.6,0.0,11.600899598611013,18.1672002341339,-10.916469210070627,24.48864592180005,-6.553246359905547,10.900320140480341,8.269398155571697,10.666012242434512,748.0,749.0,0.5965,-0.0065999999999999,-2.8282,-1.4473999999999998,21.0815,-0.3378,-0.564781839602,-0.0610181802231,0.450039495953,-0.0496249672994,-0.0286494577295,1.33566723302e-06
385,0.001,5.235987755982988,0.0,0.0,0.225,-0.6,0.0,8.428710623596974,12.614781671557887,-7.181205813428581,17.981082986841017,-6.675086265667403,14.44673168319151,8.809176103063322,13.589449606049154,748.0,749.0,0.006,-0.1339,-1.3802,4.6409,-2.843,0.0910999999999999,1.84229465006e-06,-6.68850243786e-06,0.225002384907,-0.049622297133,-0.0286519988256,-1.6896521222e-05
386,0.001,3.141592653589793,0.0,0.0,0.175,-0.6,0.0,8.128462284398115,13.593852342858517,-7.552573041302819,17.7306260192049,-6.266052296324029,12.392858986063079,7.6734833015409425,12.717168442902688,748.0,749.0,0.3166,-0.0034999999999999,-1.1383,-0.3794,10.9149,-0.2072,-0.670260481115,-9.62128572629e-06,0.175027711627,-5.18945041866e-06,0.0572823285776,-4.41990492437e-07
387,0.0355,3.141592653589793,0.0,0.0,0.175,0.6,0.0,7.440937101884784,11.635711000257258,-6.9566581872720645,14.794233984850461,-7.880431047668622,15.908810552333783,9.335999379815147,16.815162620259105,748.0,749.0,-0.2916999999999999,-0.0065,-1.509,-1.0158,-16.2106,0.0223,-1.93479291313,-0.0441592188713,0.218878017238,-7.71573601837e-06,2.0340070085,2.17313609259e-05
388,0.0355,3.141592653589793,0.0,0.0,0.0875,0.6,0.0,7.114580211451241,11.513871094495402,-6.481653593479434,14.841734444229724,-6.910063226779553,14.551165888130244,8.407581310129553,15.057645623226374,748.0,749.0,-0.1181,-0.0153,-0.6529000000000001,0.1115999999999999,-8.2423,-0.0477999999999999,2.74441484717e-06,1.26527778544e-05,0.0875001481358,8.73199305421e-06,2.03400471071,1.65233493511e-05
389,0.001,5.235987755982988,0.0,0.0,1.0,0.6,-0.6,12.244910529066539,20.42123849072824,-16.279702896347413,14.89355312718892,-20.151450127969845,19.685847630951322,17.894718515242356,33.22441222400451,748.0,750.0,-0.1926,0.1303,-6.6666,-12.6005,-17.378700000000002,-0.2846999999999999,0.63558446222,-0.661531516198,1.00004954014,-0.0495947763229,-0.028678708647,-4.17495894708e-05
390,0.0355,2.0943951023931957,0.0,0.0,0.45,0.6,0.0,8.341682119481362,11.818470858900042,-8.567355582587075,14.630141488813008,-11.370274062704643,20.012204521384866,12.410574568727444,22.26476077813455,748.0,749.0,-0.4182,-0.0656,-3.2952,-0.8230000000000001,-23.4777,0.1389,-0.694369335704,2.12140451824,0.493547910018,1.76141172129,1.01684071153,5.78334866429e-06
391,0.0355,1.0471975511965976,0.0,0.0,0.45,0.0,0.0,9.877735217121906,15.900107701922222,-10.139188965682687,19.79905511399281,-8.903015971027058,14.916685605415813,9.906004892366305,16.309930461406946,748.0,749.0,0.0839999999999999,-0.0215999999999999,-3.2232,-2.1899,-0.9483,-0.1294,1.20616610295,2.12124774854,0.493516407345,1.76140342894,-1.01690020122,6.98966831469e-05
392,0.001,4.188790204786391,0.0,0.0,0.7250000000000001,0.0,-0.6,9.742841035742709,25.09902058694236,-15.217419895683895,16.422204274485203,-12.649593073204132,11.644413850668819,9.262589578956288,25.0975154465706,748.0,749.0,0.0336,0.4111999999999999,-4.748099999999999,-22.6457,-4.5053,-0.5206999999999999,-0.0353377987543,-0.661314890818,0.725027525255,-0.0496224941873,0.0286482720916,-9.96912485715e-06
393,0.001,4.188790204786391,0.0,0.0,0.3625,0.0,-0.6,9.481755523395874,13.650420870533665,-8.351444403590424,19.246322495761387,-7.884782472874402,16.09157041097657,10.091688506303424,15.247647460743426,748.0,749.0,0.0303,-0.177,-2.2245,6.2823,-2.8106,0.1423,8.60263412163e-05,0.000221047609775,0.362465413749,-0.0496025142871,0.0285520238426,-0.000134259736582
394,0.0355,0.0,0.0,0.0,0.45,0.6,-0.6,7.197257290361072,15.556345110665557,-9.746230619908783,13.464221122231097,-10.769777384306924,14.29878322619497,9.042360176379704,23.046359246102426,748.0,749.0,-0.2831,0.3334,-2.5694,-17.5668,-15.4859,-0.1964,3.05631771589,-0.644091116225,0.493529497846,5.68249428266e-06,-2.03401038717,-6.13147914131e-06
395,0.001,4.188790204786391,0.0,0.0,-0.1,-0.6,0.6,6.6533291396385,11.535628220524305,-6.326197544601847,14.62150504165314,-6.192078067825759,12.845407207464259,7.245979167127576,13.671495854067881,748.0,748.0,0.0432999999999999,-0.0039,-0.1476,0.0105,-0.2244,-0.0762999999999999,-0.634960305908,0.539464469444,-0.0999713887009,-0.0496053696343,0.0286397969383,-1.06022558857e-05
396,0.001,5.235987755982988,0.0,0.0,0.175,0.0,-0.6,7.018848856924068,13.854937855205351,-7.967122504976387,14.815825102750127,-7.5192627555888345,12.54951029347118,7.470526793284091,15.955836127852438,748.0,749.0,0.0612,0.2707,-1.1462,-12.6363,0.1802,-0.2032999999999999,0.0350673555021,-0.660833521614,0.175030905079,-0.0496206107679,-0.0286500901532,2.42929233227e-06
397,0.001,5.235987755982988,0.0,0.0,0.0875,0.0,-0.6,7.3843685742096365,11.609602449022574,-6.429834910520238,16.046518823031032,-6.261700871118248,13.820126453559107,8.00166829361585,13.46853934581103,748.0,748.0,0.0774,-0.1635,-0.6696000000000001,6.7599,0.6663,-0.0481,-6.06740628103e-05,1.51261771574e-05,0.0874855114964,-0.0496495340206,-0.0286380413644,4.97431662051e-05
398,0.001,5.235987755982988,0.0,0.0,1.0,0.0,0.6,17.398595082194824,9.752966212241343,-7.371253205707615,33.239771929372026,-6.935926417901991,29.359040700510434,17.192389510850294,8.572430457282477,749.0,750.0,-0.0282,-0.5301,-6.8223,19.118900000000004,-10.0949,0.3624,0.0355123000795,0.538452131016,1.00002861658,-0.049615628192,-0.0286397053343,2.25556439243e-05
399,0.0355,4.188790204786391,0.0,0.0,-0.1,-0.6,0.6,6.8883061007506505,11.365922637498862,-6.075740576965733,15.001508716687246,-5.909235429450021,13.132601271045777,7.457572122544293,13.256946390394313,748.0,749.0,0.0431999999999999,-0.0009999999999999,-0.1495999999999999,0.003,-0.1778,-0.072,-1.88460423383,-1.59223550933,-0.0557431128472,-1.76137580001,1.01690884156,-0.000307059876915
400,0.07,4.188790204786391,0.0,0.0,-0.1,0.6,0.6,6.923117502396895,11.339814086264179,-6.067104129805866,15.010145163847112,-5.922289705067363,13.215278349955607,7.518027252663354,13.300128626193644,748.0,749.0,0.0346999999999999,-0.0061999999999999,-0.2343,0.5714,-0.7556,-0.0848999999999999,-2.01597292066,-3.80540813465,0.0719256747432,-3.47265878178,2.0041402295,-1.65683612527e-05
401,0.07,2.0943951023931957,0.0,0.0,-0.1,0.0,0.0,6.814331872252381,11.287596983794813,-6.105968142025263,14.945371810148115,-5.970155382330949,13.058627042547506,7.431662781064695,13.317401520513375,748.0,749.0,0.0531,-0.0104999999999999,-0.18,-0.1616,-0.1579999999999999,-0.1048,-2.6159686447,4.06261272644,0.0719215286773,3.47265888506,2.00412277133,1.8784633952e-06
402,0.001,3.141592653589793,0.0,0.0,0.45,-0.6,0.6,12.09696207207,13.136952696251557,-7.405753439585097,27.895724326367187,-5.182547420084665,14.781791424036614,9.819640420767644,9.197816225257291,748.0,749.0,0.4648,-0.4265,-2.8828,17.3215,15.453799999999998,0.0882999999999999,-0.670416006215,0.599817859201,0.450022287341,4.88397957121e-06,0.0572903260175,-1.10431535339e-05
403,0.001,2.0943951023931957,0.0,0.0,1.0,0.0,0.0,18.48274177275201,20.24611289594743,-17.296088266381936,31.62379965567059,-14.150509013296592,21.500065694664176,17.81458204404015,18.367642073542246,749.0,750.0,-0.0431999999999999,-0.0781999999999999,-7.333500000000001,-2.6023000000000005,-10.6043,-0.0575,-0.0355222372798,0.0614402493273,1.00003400874,0.0496210711848,0.0286475603848,3.54262118606e-06
404,0.0355,2.0943951023931957,0.0,0.0,-0.1,0.0,-0.6,6.849143273898625,11.522573944906963,-6.2182419551035215,15.057645623226374,-5.97450680753673,12.845407207464259,7.3496165330459675,13.231037048914715,748.0,749.0,0.0493999999999999,-0.0098,-0.1503,0.036,-0.1697,-0.0755,-1.28450002052,1.50444384281,-0.0557748098328,1.76140437247,1.01682874404,-1.06739026304e-05
